,measure,medium,unit,economy,transport_type,vehicle_type,fuel,comment,scope,frequency,date,dataset,drive,value
8485,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,bev,826719576.7195768
8486,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,bev,2078609221.4663649
8487,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,bev,260605631.1413455
8488,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,bev,826719576.7195768
8489,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,fcev,826719576.7195768
8490,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8491,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,fcev,260605631.1413455
8492,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,fcev,826719576.7195768
8493,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_g,413359788.3597884
8494,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8495,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_g,130302815.57067277
8496,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_g,413359788.3597884
8497,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_d,467073207.1862016
8498,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8499,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_d,147234819.8538675
8500,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_d,467073207.1862016
8501,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_d,266898975.5349724
8502,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8503,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_d,84134182.77363858
8504,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_d,266898975.5349724
8505,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_g,593888348.99039
8506,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,cng,593888348.99039
8507,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,lpg,593888348.99039
8508,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,bev,2078609221.4663649
8509,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8510,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8511,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8512,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8513,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_g,359302451.1391859
8514,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,cng,359302451.1391859
8515,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,lpg,359302451.1391859
8516,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,bev,1257558578.987151
8517,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,fcev,1257558578.987151
8518,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_g,628779289.4935753
8519,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_d,710485072.8740964
8520,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_d,405991470.2137694
8521,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_g,293974732.750243
8522,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,cng,293974732.750243
8523,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,lpg,293974732.750243
8524,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,bev,1028911564.6258504
8525,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,fcev,1028911564.6258504
8526,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_g,514455782.3129252
8527,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_d,581305968.7151698
8528,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_d,332174839.2658113
8529,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_g,47303206.99708455
8530,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,cng,47303206.99708455
8531,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,lpg,47303206.99708455
8532,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,bev,165561224.48979592
8533,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,fcev,165561224.48979592
8534,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_g,82780612.24489796
8535,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_d,93537414.96598642
8536,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_d,53449951.4091351
8537,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_g,97102972.14123748
8538,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,cng,97102972.14123748
8539,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,lpg,97102972.14123748
8540,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,bev,339860402.4943311
8541,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,fcev,339860402.4943311
8542,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_g,169930201.24716556
8543,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,phev_d,192011526.83295545
8544,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2022,usa_alternative_fuels_data_center,ice_d,109720872.47597454
8545,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_g,236205593.3484505
8546,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_g,593888348.99039
8547,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_g,74458751.75467014
8548,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_g,236205593.3484505
8549,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,cng,236205593.3484505
8550,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,cng,593888348.99039
8551,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,cng,74458751.75467014
8552,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,cng,236205593.3484505
8553,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,lpg,236205593.3484505
8554,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,lpg,593888348.99039
8555,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,lpg,74458751.75467014
8556,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,lpg,236205593.3484505
8557,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,bev,826719576.7195768
8558,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,bev,2078609221.4663649
8559,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,bev,260605631.1413455
8560,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,bev,826719576.7195768
8561,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,fcev,826719576.7195768
8562,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8563,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,fcev,260605631.1413455
8564,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,fcev,826719576.7195768
8565,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_g,413359788.3597884
8566,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8567,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_g,130302815.57067277
8568,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_g,413359788.3597884
8569,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_d,467073207.1862016
8570,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8571,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_d,147234819.8538675
8572,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_d,467073207.1862016
8573,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_d,266898975.5349724
8574,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8575,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_d,84134182.77363858
8576,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_d,266898975.5349724
8577,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_g,593888348.99039
8578,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,cng,593888348.99039
8579,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,lpg,593888348.99039
8580,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,bev,2078609221.4663649
8581,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8582,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8583,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8584,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8585,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_g,359302451.1391859
8586,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,cng,359302451.1391859
8587,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,lpg,359302451.1391859
8588,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,bev,1257558578.987151
8589,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,fcev,1257558578.987151
8590,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_g,628779289.4935753
8591,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_d,710485072.8740964
8592,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_d,405991470.2137694
8593,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_g,293974732.750243
8594,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,cng,293974732.750243
8595,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,lpg,293974732.750243
8596,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,bev,1028911564.6258504
8597,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,fcev,1028911564.6258504
8598,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_g,514455782.3129252
8599,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_d,581305968.7151698
8600,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_d,332174839.2658113
8601,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_g,47303206.99708455
8602,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,cng,47303206.99708455
8603,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,lpg,47303206.99708455
8604,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,bev,165561224.48979592
8605,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,fcev,165561224.48979592
8606,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_g,82780612.24489796
8607,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_d,93537414.96598642
8608,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_d,53449951.4091351
8609,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_g,97102972.14123748
8610,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,cng,97102972.14123748
8611,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,lpg,97102972.14123748
8612,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,bev,339860402.4943311
8613,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,fcev,339860402.4943311
8614,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_g,169930201.24716556
8615,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,phev_d,192011526.83295545
8616,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2023,usa_alternative_fuels_data_center,ice_d,109720872.47597454
8617,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_g,236205593.3484505
8618,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_g,593888348.99039
8619,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_g,74458751.75467014
8620,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_g,236205593.3484505
8621,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,cng,236205593.3484505
8622,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,cng,593888348.99039
8623,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,cng,74458751.75467014
8624,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,cng,236205593.3484505
8625,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,lpg,236205593.3484505
8626,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,lpg,593888348.99039
8627,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,lpg,74458751.75467014
8628,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,lpg,236205593.3484505
8629,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,bev,826719576.7195768
8630,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,bev,2078609221.4663649
8631,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,bev,260605631.1413455
8632,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,bev,826719576.7195768
8633,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,fcev,826719576.7195768
8634,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8635,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,fcev,260605631.1413455
8636,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,fcev,826719576.7195768
8637,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_g,413359788.3597884
8638,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8639,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_g,130302815.57067277
8640,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_g,413359788.3597884
8641,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_d,467073207.1862016
8642,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8643,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_d,147234819.8538675
8644,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_d,467073207.1862016
8645,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,lcv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_d,266898975.5349724
8646,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8647,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_d,84134182.77363858
8648,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,lt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_d,266898975.5349724
8649,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_g,593888348.99039
8650,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,cng,593888348.99039
8651,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,lpg,593888348.99039
8652,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,bev,2078609221.4663649
8653,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,fcev,2078609221.4663649
8654,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
8655,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
8656,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,2w,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_d,671060281.3450733
8657,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_g,359302451.1391859
8658,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,cng,359302451.1391859
