Measure,Medium,Value,Unit,Economy,Sheet,Transport Type,Vehicle Type,Fuel_Type,Source,Comments,Scope,Frequency,Date,Dataset,Drive
freight_tonne_km,rail,2342589500000.0,freight_tonne_km,16_RUS,TAS-FRA-005(2),freight,,,International Union of Railways (UIC),,National,Yearly,2016-12-31,ATO,rail
freight_tonne_km,rail,2491875900000.0,freight_tonne_km,16_RUS,TAS-FRA-005(2),freight,,,International Union of Railways (UIC),,National,Yearly,2017-12-31,ATO,rail
freight_tonne_km,rail,2596879700000.0,freight_tonne_km,16_RUS,TAS-FRA-005(2),freight,,,International Union of Railways (UIC),,National,Yearly,2018-12-31,ATO,rail
freight_tonne_km,rail,2601928100000.0,freight_tonne_km,16_RUS,TAS-FRA-005(2),freight,,,International Union of Railways (UIC),,National,Yearly,2019-12-31,ATO,rail
freight_tonne_km,rail,2544827900000.0,freight_tonne_km,16_RUS,TAS-FRA-005(2),freight,,,International Union of Railways (UIC),,National,Yearly,2020-12-31,ATO,rail
freight_tonne_km,rail,1373000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2000-12-31,ATO,rail
freight_tonne_km,rail,1434000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2001-12-31,ATO,rail
freight_tonne_km,rail,1510000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2002-12-31,ATO,rail
freight_tonne_km,rail,1669000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2003-12-31,ATO,rail
freight_tonne_km,rail,1802000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2004-12-31,ATO,rail
freight_tonne_km,rail,1858000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2005-12-31,ATO,rail
freight_tonne_km,rail,1951000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2006-12-31,ATO,rail
freight_tonne_km,rail,2090000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2007-12-31,ATO,rail
freight_tonne_km,rail,2116000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2008-12-31,ATO,rail
freight_tonne_km,rail,1865000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2009-12-31,ATO,rail
freight_tonne_km,rail,2011000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2010-12-31,ATO,rail
freight_tonne_km,rail,2128000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2011-12-31,ATO,rail
freight_tonne_km,rail,2222000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2012-12-31,ATO,rail
freight_tonne_km,rail,2196000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2013-12-31,ATO,rail
freight_tonne_km,rail,2301000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2014-12-31,ATO,rail
freight_tonne_km,rail,2306000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2015-12-31,ATO,rail
freight_tonne_km,rail,2344000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2016-12-31,ATO,rail
freight_tonne_km,rail,2493000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2017-12-31,ATO,rail
freight_tonne_km,rail,2598000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2018-12-31,ATO,rail
freight_tonne_km,rail,2602000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2019-12-31,ATO,rail
freight_tonne_km,rail,2545000000000.0,freight_tonne_km,16_RUS,TAS-FRA-005(3),freight,,,Country Official Statistics,,National,Yearly,2020-12-31,ATO,rail
freight_tonne_km,ship,193000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2000-12-31,ATO,ship
freight_tonne_km,ship,196000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2001-12-31,ATO,ship
freight_tonne_km,ship,196000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2002-12-31,ATO,ship
freight_tonne_km,ship,165000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2003-12-31,ATO,ship
freight_tonne_km,ship,158000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2004-12-31,ATO,ship
freight_tonne_km,ship,147000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2005-12-31,ATO,ship
freight_tonne_km,ship,149000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2006-12-31,ATO,ship
freight_tonne_km,ship,151000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2007-12-31,ATO,ship
freight_tonne_km,ship,148000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2008-12-31,ATO,ship
freight_tonne_km,ship,151000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2009-12-31,ATO,ship
freight_tonne_km,ship,154000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2010-12-31,ATO,ship
freight_tonne_km,ship,137000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2011-12-31,ATO,ship
freight_tonne_km,ship,126000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2012-12-31,ATO,ship
freight_tonne_km,ship,120000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2013-12-31,ATO,ship
freight_tonne_km,ship,104000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2014-12-31,ATO,ship
freight_tonne_km,ship,106000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2015-12-31,ATO,ship
freight_tonne_km,ship,110000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2016-12-31,ATO,ship
freight_tonne_km,ship,117000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2017-12-31,ATO,ship
freight_tonne_km,ship,103000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2018-12-31,ATO,ship
freight_tonne_km,ship,107000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2019-12-31,ATO,ship
freight_tonne_km,ship,107000000000.0,freight_tonne_km,16_RUS,TAS-FRA-006(2),freight,,,Country Official Statistics,,National,Yearly,2020-12-31,ATO,ship
freight_tonne_km,ship,99509800000.0,freight_tonne_km,16_RUS,TAS-FRA-019,freight,,,"UN Statistics Division, ITF",,"National, International",Yearly,2018-12-31,ATO,ship
freight_tonne_km,air,848700012.207,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,1993-12-31,ATO,air
freight_tonne_km,air,815400024.4141,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,1994-12-31,ATO,air
freight_tonne_km,air,890099975.5859,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,1995-12-31,ATO,air
freight_tonne_km,air,853599975.5859,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,1996-12-31,ATO,air
freight_tonne_km,air,788299987.793,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,1997-12-31,ATO,air
freight_tonne_km,air,736500000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,1998-12-31,ATO,air
freight_tonne_km,air,871799987.793,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,1999-12-31,ATO,air
freight_tonne_km,air,1041409000.0000001,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2000-12-31,ATO,air
freight_tonne_km,air,897637000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2001-12-31,ATO,air
freight_tonne_km,air,1039064000.0000001,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2002-12-31,ATO,air
freight_tonne_km,air,1113381000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2003-12-31,ATO,air
freight_tonne_km,air,1415785000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2004-12-31,ATO,air
freight_tonne_km,air,1541219000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2005-12-31,ATO,air
freight_tonne_km,air,1926295000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2006-12-31,ATO,air
freight_tonne_km,air,1224313000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2007-12-31,ATO,air
freight_tonne_km,air,2399593000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2008-12-31,ATO,air
freight_tonne_km,air,2305548000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2009-12-31,ATO,air
freight_tonne_km,air,3531583000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2010-12-31,ATO,air
freight_tonne_km,air,3900120050.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2011-12-31,ATO,air
freight_tonne_km,air,4132144000.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2012-12-31,ATO,air
freight_tonne_km,air,4249268820.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2013-12-31,ATO,air
freight_tonne_km,air,4413559350.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2014-12-31,ATO,air
freight_tonne_km,air,4761047070.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2015-12-31,ATO,air
freight_tonne_km,air,5863196540.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2016-12-31,ATO,air
freight_tonne_km,air,6845229510.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2017-12-31,ATO,air
freight_tonne_km,air,6810610160.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2018-12-31,ATO,air
freight_tonne_km,air,6480999780.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2019-12-31,ATO,air
freight_tonne_km,air,4314604560.0,freight_tonne_km,16_RUS,TAS-FRA-007(2),freight,,,World Bank (WB),,National,Yearly,2020-12-31,ATO,air
freight_tonne_km,air,2500000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2000-12-31,ATO,air
freight_tonne_km,air,2600000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2001-12-31,ATO,air
freight_tonne_km,air,2700000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2002-12-31,ATO,air
freight_tonne_km,air,2700000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2003-12-31,ATO,air
freight_tonne_km,air,3000000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2004-12-31,ATO,air
freight_tonne_km,air,2800000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2005-12-31,ATO,air
freight_tonne_km,air,2900000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2006-12-31,ATO,air
freight_tonne_km,air,3400000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2007-12-31,ATO,air
freight_tonne_km,air,3700000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2008-12-31,ATO,air
freight_tonne_km,air,3600000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2009-12-31,ATO,air
freight_tonne_km,air,4700000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2010-12-31,ATO,air
freight_tonne_km,air,5000000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2011-12-31,ATO,air
freight_tonne_km,air,5100000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2012-12-31,ATO,air
freight_tonne_km,air,5000000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2013-12-31,ATO,air
freight_tonne_km,air,5200000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2014-12-31,ATO,air
freight_tonne_km,air,5600000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2015-12-31,ATO,air
freight_tonne_km,air,6600000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2016-12-31,ATO,air
freight_tonne_km,air,7900000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2017-12-31,ATO,air
freight_tonne_km,air,7800000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2018-12-31,ATO,air
freight_tonne_km,air,7400000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2019-12-31,ATO,air
freight_tonne_km,air,7100000000.0,freight_tonne_km,16_RUS,TAS-FRA-007(3),freight,,,Country Official Statistics,,National,Yearly,2020-12-31,ATO,air
freight_tonne_km,air,6810610160.0,freight_tonne_km,16_RUS,TAS-FRA-020,freight,,,"UN Statistics Division, ITF",,"National, International",Yearly,2018-12-31,ATO,air
freight_tonne_km,rail_road,1526000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2000-12-31,ATO,rail_road
freight_tonne_km,rail_road,1594000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2001-12-31,ATO,rail_road
freight_tonne_km,rail_road,1677000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2002-12-31,ATO,rail_road
freight_tonne_km,rail_road,1842000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2003-12-31,ATO,rail_road
freight_tonne_km,rail_road,1984000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2004-12-31,ATO,rail_road
freight_tonne_km,rail_road,2052000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2005-12-31,ATO,rail_road
freight_tonne_km,rail_road,2150000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2006-12-31,ATO,rail_road
freight_tonne_km,rail_road,2296000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2007-12-31,ATO,rail_road
freight_tonne_km,rail_road,2332000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2008-12-31,ATO,rail_road
freight_tonne_km,rail_road,2045000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2009-12-31,ATO,rail_road
freight_tonne_km,rail_road,2210000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2010-12-31,ATO,rail_road
freight_tonne_km,rail_road,2351000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2011-12-31,ATO,rail_road
freight_tonne_km,rail_road,2471000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2012-12-31,ATO,rail_road
freight_tonne_km,rail_road,2446000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2013-12-31,ATO,rail_road
freight_tonne_km,rail_road,2548000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2014-12-31,ATO,rail_road
freight_tonne_km,rail_road,2553000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2015-12-31,ATO,rail_road
freight_tonne_km,rail_road,2592000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2016-12-31,ATO,rail_road
freight_tonne_km,rail_road,2748000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2017-12-31,ATO,rail_road
freight_tonne_km,rail_road,2857000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2018-12-31,ATO,rail_road
freight_tonne_km,rail_road,2877000000000.0,freight_tonne_km,16_RUS,TAS-FRA-018,freight,,,Country Official Statistics,,National,Yearly,2019-12-31,ATO,rail_road
Sales,road,1520225.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2005-12-31,ATO,all
Sales,road,1911240.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2006-12-31,ATO,all
Sales,road,2514920.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2007-12-31,ATO,all
Sales,road,2897459.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2008-12-31,ATO,all
Sales,road,1465742.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2009-12-31,ATO,all
Sales,road,1912794.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2010-12-31,ATO,all
Sales,road,2653688.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2011-12-31,ATO,all
Sales,road,2755384.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2012-12-31,ATO,all
Sales,road,2649181.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2013-12-31,ATO,all
Sales,road,2333067.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2014-12-31,ATO,all
Sales,road,1282740.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2015-12-31,ATO,all
Sales,road,1239680.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2016-12-31,ATO,all
Sales,road,1448700.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2017-12-31,ATO,all
Sales,road,1606676.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2018-12-31,ATO,all
Sales,road,1567809.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2019-12-31,ATO,all
Sales,road,1433956.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2020-12-31,ATO,all
Sales,road,1483444.0,Stocks,16_RUS,TAS-VEP-005(1),passenger,lpv,,OICA,,National,Yearly,2021-12-31,ATO,all
Sales,road,1806625.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2005-12-31,ATO,all
Sales,road,1886824.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2006-12-31,ATO,all
Sales,road,2582682.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2007-12-31,ATO,all
Sales,road,2907857.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2008-12-31,ATO,all
Sales,road,1465922.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2009-12-31,ATO,all
Sales,road,1914323.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2010-12-31,ATO,all
Sales,road,2634875.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2011-12-31,ATO,all
Sales,road,2935233.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2012-12-31,ATO,all
Sales,road,2777547.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2013-12-31,ATO,all
Sales,road,2491394.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2014-12-31,ATO,all
Sales,road,1603253.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2015-12-31,ATO,all
Sales,road,1428123.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2016-12-31,ATO,all
Sales,road,1599718.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2017-12-31,ATO,all
Sales,road,1800351.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2018-12-31,ATO,all
Sales,road,1754297.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2019-12-31,ATO,all
Sales,road,1598369.0,Stocks,16_RUS,TAS-VEP-005(2),passenger,lpv,,Carsalesbase,,National,Yearly,2020-12-31,ATO,all
Sales,road,1806625.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2005-12-31,ATO,all
Sales,road,2244840.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2006-12-31,ATO,all
Sales,road,2898032.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2007-12-31,ATO,all
Sales,road,3222346.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2008-12-31,ATO,all
Sales,road,1597457.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2009-12-31,ATO,all
Sales,road,2107135.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2010-12-31,ATO,all
Sales,road,2901612.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2011-12-31,ATO,all
Sales,road,3141551.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2012-12-31,ATO,all
Sales,road,2998650.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2013-12-31,ATO,all
Sales,road,2592396.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2014-12-31,ATO,all
Sales,road,1440923.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2015-12-31,ATO,all
Sales,road,1404464.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2016-12-31,ATO,all
Sales,road,1657570.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2017-12-31,ATO,all
Sales,road,1821320.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2018-12-31,ATO,all
Sales,road,1778841.0,Stocks,16_RUS,TAS-VEP-012,combined,all,,"OICA, Country Official Statistics",,National,Yearly,2019-12-31,ATO,all
Sales,road,286400.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2005-12-31,ATO,all
Sales,road,333600.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2006-12-31,ATO,all
Sales,road,383112.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2007-12-31,ATO,all
Sales,road,324887.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2008-12-31,ATO,all
Sales,road,131715.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2009-12-31,ATO,all
Sales,road,194341.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2010-12-31,ATO,all
Sales,road,247924.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2011-12-31,ATO,all
Sales,road,386167.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2012-12-31,ATO,all
Sales,road,349469.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2013-12-31,ATO,all
Sales,road,259329.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2014-12-31,ATO,all
Sales,road,158183.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2015-12-31,ATO,all
Sales,road,164784.0,Stocks,16_RUS,TAS-VEP-014,freight,all,,OICA,,National,Yearly,2016-12-31,ATO,all
